year,artist,song,track_id,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2015,Seether,Same Damn Life,5tkcQeBaeM1ZoNs2YUOmnz,80,0.000325,https://api.spotify.com/v1/audio-analysis/5tkcQeBaeM1ZoNs2YUOmnz,0.595,199707.0,0.949,5tkcQeBaeM1ZoNs2YUOmnz,4.24e-05,5.0,0.306,-4.327,1.0,0.0476,117.97,4.0,https://api.spotify.com/v1/tracks/5tkcQeBaeM1ZoNs2YUOmnz,audio_features,spotify:track:5tkcQeBaeM1ZoNs2YUOmnz,0.772
2015,Panic! At The Disco,Emperor's New Clothes,3px2rAPu74ltbkf9eZsZ8h,81,0.00302,https://api.spotify.com/v1/audio-analysis/3px2rAPu74ltbkf9eZsZ8h,0.562,158667.0,0.904,3px2rAPu74ltbkf9eZsZ8h,0.0,1.0,0.0433,-4.947,1.0,0.0807,94.481,4.0,https://api.spotify.com/v1/tracks/3px2rAPu74ltbkf9eZsZ8h,audio_features,spotify:track:3px2rAPu74ltbkf9eZsZ8h,0.651
2015,The Neighbourhood,R.I.P. 2 My Youth,07VBqWH6NG8L2ad3l84UKk,82,0.00216,https://api.spotify.com/v1/audio-analysis/07VBqWH6NG8L2ad3l84UKk,0.353,205280.0,0.686,07VBqWH6NG8L2ad3l84UKk,0.0,7.0,0.123,-5.704,0.0,0.0534,94.47,4.0,https://api.spotify.com/v1/tracks/07VBqWH6NG8L2ad3l84UKk,audio_features,spotify:track:07VBqWH6NG8L2ad3l84UKk,0.177
2015,Houndmouth.,Sedona,2kG5litgxXvx6ZRgwO1v7W,84,0.0372,https://api.spotify.com/v1/audio-analysis/2kG5litgxXvx6ZRgwO1v7W,0.396,239880.0,0.677,2kG5litgxXvx6ZRgwO1v7W,0.000137,3.0,0.112,-7.513,1.0,0.0354,135.177,4.0,https://api.spotify.com/v1/tracks/2kG5litgxXvx6ZRgwO1v7W,audio_features,spotify:track:2kG5litgxXvx6ZRgwO1v7W,0.249
2015,The Offspring,Coming For You,1SZoPX6yKcuejHQ49DtDxr,85,0.000242,https://api.spotify.com/v1/audio-analysis/1SZoPX6yKcuejHQ49DtDxr,0.511,235534.0,0.931,1SZoPX6yKcuejHQ49DtDxr,0.0,0.0,0.0753,-2.583,1.0,0.0888,139.468,4.0,https://api.spotify.com/v1/tracks/1SZoPX6yKcuejHQ49DtDxr,audio_features,spotify:track:1SZoPX6yKcuejHQ49DtDxr,0.513
2015,CHVRCHES,Leave A Trace,01DidSmPasiXdPhDVuaULL,86,0.015,https://api.spotify.com/v1/audio-analysis/01DidSmPasiXdPhDVuaULL,0.587,237481.0,0.736,01DidSmPasiXdPhDVuaULL,8.81e-05,9.0,0.148,-5.824,1.0,0.0948,99.614,4.0,https://api.spotify.com/v1/tracks/01DidSmPasiXdPhDVuaULL,audio_features,spotify:track:01DidSmPasiXdPhDVuaULL,0.177
2015,Glass Animals,Gooey,1gk3FhAV07q9Jg77UxnVjX,88,0.736,https://api.spotify.com/v1/audio-analysis/1gk3FhAV07q9Jg77UxnVjX,0.487,289307.0,0.369,1gk3FhAV07q9Jg77UxnVjX,3.75e-05,11.0,0.0925,-13.424,0.0,0.0406,183.114,4.0,https://api.spotify.com/v1/tracks/1gk3FhAV07q9Jg77UxnVjX,audio_features,spotify:track:1gk3FhAV07q9Jg77UxnVjX,0.106
2015,Imagine Dragons,Gold,1WQFOwtI6EfsvRz7wcDbQm,89,0.0801,https://api.spotify.com/v1/audio-analysis/1WQFOwtI6EfsvRz7wcDbQm,0.416,216813.0,0.459,1WQFOwtI6EfsvRz7wcDbQm,0.00653,9.0,0.0551,-6.814,0.0,0.0317,164.929,3.0,https://api.spotify.com/v1/tracks/1WQFOwtI6EfsvRz7wcDbQm,audio_features,spotify:track:1WQFOwtI6EfsvRz7wcDbQm,0.286
2015,Bring Me The Horizon,Happy Song,1yYE8EyuIV0rrvQ1bA2Fyf,90,4.02e-05,https://api.spotify.com/v1/audio-analysis/1yYE8EyuIV0rrvQ1bA2Fyf,0.295,239387.0,0.924,1yYE8EyuIV0rrvQ1bA2Fyf,0.00462,5.0,0.377,-3.407,1.0,0.0678,171.941,4.0,https://api.spotify.com/v1/tracks/1yYE8EyuIV0rrvQ1bA2Fyf,audio_features,spotify:track:1yYE8EyuIV0rrvQ1bA2Fyf,0.219
2015,Hozier,Angel Of Small Death And The Codeine Scene,6JmSfynzr6E0QllQZNEXEb,92,0.201,https://api.spotify.com/v1/audio-analysis/6JmSfynzr6E0QllQZNEXEb,0.364,219213.0,0.64,6JmSfynzr6E0QllQZNEXEb,7.25e-05,4.0,0.12,-5.757,1.0,0.0506,93.507,4.0,https://api.spotify.com/v1/tracks/6JmSfynzr6E0QllQZNEXEb,audio_features,spotify:track:6JmSfynzr6E0QllQZNEXEb,0.386
