,year,artist,song,track_id,acousticness,analysis_url,danceability,duration_ms,energy,error,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
58,2010,Ke$ha,Take It Off,3ubtdCmWZIuX8FuRv3S3KX,4.62e-05,https://api.spotify.com/v1/audio-analysis/3ubtdCmWZIuX8FuRv3S3KX,0.725,215200.0,0.672,,3ubtdCmWZIuX8FuRv3S3KX,0.00225,5.0,0.112,-5.353,0.0,0.0283,125.042,4.0,https://api.spotify.com/v1/tracks/3ubtdCmWZIuX8FuRv3S3KX,audio_features,spotify:track:3ubtdCmWZIuX8FuRv3S3KX,0.777
59,2010,Drake,Over,6BdgtqiV3oXNqBikezwdvC,0.0113,https://api.spotify.com/v1/audio-analysis/6BdgtqiV3oXNqBikezwdvC,0.337,233560.0,0.853,,6BdgtqiV3oXNqBikezwdvC,0.0,7.0,0.14,-5.611,1.0,0.278,101.034,5.0,https://api.spotify.com/v1/tracks/6BdgtqiV3oXNqBikezwdvC,audio_features,spotify:track:6BdgtqiV3oXNqBikezwdvC,0.427
60,2010,Neon Trees,Animal,1fBl642IhJOE5U319Gy2Go,0.000392,https://api.spotify.com/v1/audio-analysis/1fBl642IhJOE5U319Gy2Go,0.486,212293.0,0.831,,1fBl642IhJOE5U319Gy2Go,0.0,5.0,0.363,-5.5,1.0,0.0506,148.026,4.0,https://api.spotify.com/v1/tracks/1fBl642IhJOE5U319Gy2Go,audio_features,spotify:track:1fBl642IhJOE5U319Gy2Go,0.8
61,2010,Maroon 5,Misery,6KBYk8OFtod7brGuZ3Y67q,0.000315,https://api.spotify.com/v1/audio-analysis/6KBYk8OFtod7brGuZ3Y67q,0.704,216200.0,0.81,,6KBYk8OFtod7brGuZ3Y67q,0.0,4.0,0.216,-4.874,0.0,0.0425,102.98,4.0,https://api.spotify.com/v1/tracks/6KBYk8OFtod7brGuZ3Y67q,audio_features,spotify:track:6KBYk8OFtod7brGuZ3Y67q,0.726
62,2010,B.o.B Featuring Rivers Cuomo,Magic,5uHYcK0nbEYgRaFTY5BqnP,0.0127,https://api.spotify.com/v1/audio-analysis/5uHYcK0nbEYgRaFTY5BqnP,0.549,196133.0,0.932,,5uHYcK0nbEYgRaFTY5BqnP,0.0,8.0,0.347,-4.11,0.0,0.343,82.439,4.0,https://api.spotify.com/v1/tracks/5uHYcK0nbEYgRaFTY5BqnP,audio_features,spotify:track:5uHYcK0nbEYgRaFTY5BqnP,0.787
63,2010,Lady Gaga,Paparazzi,16Me2jlMlTX4xsps2j71mC,0.0947,https://api.spotify.com/v1/audio-analysis/16Me2jlMlTX4xsps2j71mC,0.755,208307.0,0.688,,16Me2jlMlTX4xsps2j71mC,0.0,8.0,0.0852,-3.97,1.0,0.0535,114.928,4.0,https://api.spotify.com/v1/tracks/16Me2jlMlTX4xsps2j71mC,audio_features,spotify:track:16Me2jlMlTX4xsps2j71mC,0.429
64,2010,New Boyz Featuring Ray J,Tie Me Down,4faiJXyBflUVVOOE9fxbeg,0.0104,https://api.spotify.com/v1/audio-analysis/4faiJXyBflUVVOOE9fxbeg,0.42,178808.0,0.787,,4faiJXyBflUVVOOE9fxbeg,0.0,8.0,0.198,-4.467,1.0,0.294,97.967,4.0,https://api.spotify.com/v1/tracks/4faiJXyBflUVVOOE9fxbeg,audio_features,spotify:track:4faiJXyBflUVVOOE9fxbeg,0.38
65,2010,Nicki Minaj,Your Love,3bGxiCPouq52ZtI8ybMCX5,0.00204,https://api.spotify.com/v1/audio-analysis/3bGxiCPouq52ZtI8ybMCX5,0.424,245253.0,0.52,,3bGxiCPouq52ZtI8ybMCX5,0.00413,11.0,0.411,-10.231,1.0,0.343,189.613,4.0,https://api.spotify.com/v1/tracks/3bGxiCPouq52ZtI8ybMCX5,audio_features,spotify:track:3bGxiCPouq52ZtI8ybMCX5,0.184
66,2010,Miley Cyrus,Party In The U.S.A.,5Q0Nhxo0l2bP3pNjpGJwV1,0.00124,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,0.454,202067.0,0.708,,5Q0Nhxo0l2bP3pNjpGJwV1,0.000181,10.0,0.0679,-4.526,0.0,0.0675,192.18,4.0,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,0.483
67,2010,Chris Brown Featuring Tyga & Kevin McCall,Deuces,0k6DnZMLoEUH8NGD5zh2SE,0.0399,https://api.spotify.com/v1/audio-analysis/0k6DnZMLoEUH8NGD5zh2SE,0.823,225227.0,0.563,,0k6DnZMLoEUH8NGD5zh2SE,0.0,6.0,0.0851,-5.095,1.0,0.0443,98.031,4.0,https://api.spotify.com/v1/tracks/0k6DnZMLoEUH8NGD5zh2SE,audio_features,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,0.682
68,2010,Britney Spears,3,6pymOcrCnMuCWdgGVTvUgP,0.0452,https://api.spotify.com/v1/audio-analysis/6pymOcrCnMuCWdgGVTvUgP,0.697,213173.0,0.709,,6pymOcrCnMuCWdgGVTvUgP,0.0,5.0,0.138,-1.917,0.0,0.0455,134.91,4.0,https://api.spotify.com/v1/tracks/6pymOcrCnMuCWdgGVTvUgP,audio_features,spotify:track:6pymOcrCnMuCWdgGVTvUgP,0.787
69,2010,Shontelle,Impossible,45EDI3rk0f4cAMt9f8b56R,0.385,https://api.spotify.com/v1/audio-analysis/45EDI3rk0f4cAMt9f8b56R,0.599,226533.0,0.624,,45EDI3rk0f4cAMt9f8b56R,0.0,8.0,0.125,-3.631,1.0,0.0343,90.034,4.0,https://api.spotify.com/v1/tracks/45EDI3rk0f4cAMt9f8b56R,audio_features,spotify:track:45EDI3rk0f4cAMt9f8b56R,0.539
70,2010,Drake Featuring Kanye West  Lil Wayne & Eminem,Forever,6HSqyfGnsHYw9MmIpa9zlZ,0.244,https://api.spotify.com/v1/audio-analysis/6HSqyfGnsHYw9MmIpa9zlZ,0.544,357347.0,0.92,,6HSqyfGnsHYw9MmIpa9zlZ,0.0,5.0,0.19,-1.474,0.0,0.277,105.307,5.0,https://api.spotify.com/v1/tracks/6HSqyfGnsHYw9MmIpa9zlZ,audio_features,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,0.519
71,2010,Boys Like Girls Featuring Taylor Swift,Two Is Better Than One,1MaqkdFNIKPdpQGDzme5ss,0.189,https://api.spotify.com/v1/audio-analysis/1MaqkdFNIKPdpQGDzme5ss,0.521,242840.0,0.702,,1MaqkdFNIKPdpQGDzme5ss,0.0,0.0,0.0962,-5.189,1.0,0.0331,127.976,4.0,https://api.spotify.com/v1/tracks/1MaqkdFNIKPdpQGDzme5ss,audio_features,spotify:track:1MaqkdFNIKPdpQGDzme5ss,0.25
72,2010,3OH!3 Featuring Ke$ha,My First Kiss,17tDv8WA8IhqE8qzuQn707,0.00564,https://api.spotify.com/v1/audio-analysis/17tDv8WA8IhqE8qzuQn707,0.682,192440.0,0.889,,17tDv8WA8IhqE8qzuQn707,0.0,0.0,0.36,-4.166,1.0,0.0804,138.021,4.0,https://api.spotify.com/v1/tracks/17tDv8WA8IhqE8qzuQn707,audio_features,spotify:track:17tDv8WA8IhqE8qzuQn707,0.827
73,2010,Kelly Clarkson,Already Gone,7ceIquYtiTYlgSSm7PqUf9,0.217,https://api.spotify.com/v1/audio-analysis/7ceIquYtiTYlgSSm7PqUf9,0.209,281560.0,0.872,,7ceIquYtiTYlgSSm7PqUf9,0.0,9.0,0.0768,-2.996,1.0,0.0757,78.139,4.0,https://api.spotify.com/v1/tracks/7ceIquYtiTYlgSSm7PqUf9,audio_features,spotify:track:7ceIquYtiTYlgSSm7PqUf9,0.294
74,2010,The Black Eyed Peas,Rock That Body,5K5LbSTVuKKe1KGMNfBgIW,0.0197,https://api.spotify.com/v1/audio-analysis/5K5LbSTVuKKe1KGMNfBgIW,0.713,268840.0,0.898,,5K5LbSTVuKKe1KGMNfBgIW,2.62e-05,2.0,0.435,-6.009,0.0,0.111,124.976,4.0,https://api.spotify.com/v1/tracks/5K5LbSTVuKKe1KGMNfBgIW,audio_features,spotify:track:5K5LbSTVuKKe1KGMNfBgIW,0.858
75,2010,OneRepublic,Secrets,1NhPKVLsHhFUHIOZ32QnS2,0.098,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,0.515,224693.0,0.767,,1NhPKVLsHhFUHIOZ32QnS2,0.0,2.0,0.121,-6.199,1.0,0.0352,148.024,4.0,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,audio_features,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,0.38
76,2010,Selena Gomez & The Scene,Naturally,4w8niZpiMy6qz1mntFA5uM,0.153,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,0.841,212500.0,0.798,,4w8niZpiMy6qz1mntFA5uM,3.33e-06,1.0,0.0618,-4.206,0.0,0.229,95.948,4.0,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,audio_features,spotify:track:4w8niZpiMy6qz1mntFA5uM,0.591
77,2010,Alicia Keys,Un-Thinkable (I'm Ready),4JOP8ELK6AaeySe7sKe996,0.732,https://api.spotify.com/v1/audio-analysis/4JOP8ELK6AaeySe7sKe996,0.595,249240.0,0.507,,4JOP8ELK6AaeySe7sKe996,1.97e-05,7.0,0.106,-7.892,1.0,0.0618,86.099,4.0,https://api.spotify.com/v1/tracks/4JOP8ELK6AaeySe7sKe996,audio_features,spotify:track:4JOP8ELK6AaeySe7sKe996,0.337
78,2010,DJ Khaled Featuring T-Pain  Ludacris  Snoop Dogg & Rick Ross,All I Do Is Win,0RIHDrcRAXtUlnkvTYPW1a,0.0135,https://api.spotify.com/v1/audio-analysis/0RIHDrcRAXtUlnkvTYPW1a,0.55,230281.0,0.779,,0RIHDrcRAXtUlnkvTYPW1a,0.0,0.0,0.333,-3.841,1.0,0.211,150.069,4.0,https://api.spotify.com/v1/tracks/0RIHDrcRAXtUlnkvTYPW1a,audio_features,spotify:track:0RIHDrcRAXtUlnkvTYPW1a,0.315
79,2010,Kevin Rudolf Featuring Birdman  Jay Sean  & Lil Wayne,I Made It (Cash Money Heroes),6H2wnX7ytNeCKERIVqCwgs,0.0481,https://api.spotify.com/v1/audio-analysis/6H2wnX7ytNeCKERIVqCwgs,0.4,249547.0,0.944,,6H2wnX7ytNeCKERIVqCwgs,0.0,7.0,0.345,-2.902,1.0,0.184,124.224,5.0,https://api.spotify.com/v1/tracks/6H2wnX7ytNeCKERIVqCwgs,audio_features,spotify:track:6H2wnX7ytNeCKERIVqCwgs,0.574
80,2010,Sugarland,Stuck Like Glue,0JcKdUGNR7zI4jJDLyYXbi,0.329,https://api.spotify.com/v1/audio-analysis/0JcKdUGNR7zI4jJDLyYXbi,0.702,247587.0,0.795,,0JcKdUGNR7zI4jJDLyYXbi,0.0,1.0,0.0505,-4.764,1.0,0.0568,83.961,4.0,https://api.spotify.com/v1/tracks/0JcKdUGNR7zI4jJDLyYXbi,audio_features,spotify:track:0JcKdUGNR7zI4jJDLyYXbi,0.836
81,2010,Usher Featuring Plies,Hey Daddy (Daddy's Home),1kLYMOFEzQX9PgdKB7VkSL,0.000299,https://api.spotify.com/v1/audio-analysis/1kLYMOFEzQX9PgdKB7VkSL,0.402,256293.0,0.741,,1kLYMOFEzQX9PgdKB7VkSL,0.0,11.0,0.203,-3.822,1.0,0.0411,127.835,5.0,https://api.spotify.com/v1/tracks/1kLYMOFEzQX9PgdKB7VkSL,audio_features,spotify:track:1kLYMOFEzQX9PgdKB7VkSL,0.356
82,2010,Usher,There Goes My Baby,6IUiqtI8tE49sqGbmtrNd8,0.175,https://api.spotify.com/v1/audio-analysis/6IUiqtI8tE49sqGbmtrNd8,0.626,281293.0,0.52,,6IUiqtI8tE49sqGbmtrNd8,0.0,9.0,0.13,-8.077,0.0,0.0892,77.468,4.0,https://api.spotify.com/v1/tracks/6IUiqtI8tE49sqGbmtrNd8,audio_features,spotify:track:6IUiqtI8tE49sqGbmtrNd8,0.257
83,2010,Taylor Swift,Today Was A Fairytale,4pFvEWbjBpPUdYRQly0THs,0.0307,https://api.spotify.com/v1/audio-analysis/4pFvEWbjBpPUdYRQly0THs,0.491,242480.0,0.703,,4pFvEWbjBpPUdYRQly0THs,5.72e-06,7.0,0.167,-4.5,1.0,0.0319,157.988,4.0,https://api.spotify.com/v1/tracks/4pFvEWbjBpPUdYRQly0THs,audio_features,spotify:track:4pFvEWbjBpPUdYRQly0THs,0.344
84,2010,Timbaland Featuring Drake,Say Something,7qje9qxLncMESiPeI27SAn,0.0912,https://api.spotify.com/v1/audio-analysis/7qje9qxLncMESiPeI27SAn,0.559,240920.0,0.741,,7qje9qxLncMESiPeI27SAn,0.0,11.0,0.735,-4.491,1.0,0.0889,79.887,4.0,https://api.spotify.com/v1/tracks/7qje9qxLncMESiPeI27SAn,audio_features,spotify:track:7qje9qxLncMESiPeI27SAn,0.718
85,2010,Beyonce,Sweet Dreams,1FKxKGONukVFXWVJxAKmlz,0.0895,https://api.spotify.com/v1/audio-analysis/1FKxKGONukVFXWVJxAKmlz,0.694,208067.0,0.825,,1FKxKGONukVFXWVJxAKmlz,1.86e-05,1.0,0.0618,-5.986,1.0,0.111,121.949,4.0,https://api.spotify.com/v1/tracks/1FKxKGONukVFXWVJxAKmlz,audio_features,spotify:track:1FKxKGONukVFXWVJxAKmlz,0.788
86,2010,Kings Of Leon,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,0.00552,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,0.276,230760.0,0.715,,5VGlqQANWDKJFl0MBG3sg2,0.000417,0.0,0.201,-5.356,1.0,0.0432,137.028,4.0,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.173
87,2010,Carrie Underwood,Undo It,1Fo2N5iXRi37maMboaig7O,0.11,https://api.spotify.com/v1/audio-analysis/1Fo2N5iXRi37maMboaig7O,0.476,177253.0,0.84,,1Fo2N5iXRi37maMboaig7O,0.0,2.0,0.046,-2.259,1.0,0.058,156.254,4.0,https://api.spotify.com/v1/tracks/1Fo2N5iXRi37maMboaig7O,audio_features,spotify:track:1Fo2N5iXRi37maMboaig7O,0.648
88,2010,Sean Kingston & Justin Bieber,Eenie Meenie,1hGy2eLcmC8eKx7qr1tOqx,0.15,https://api.spotify.com/v1/audio-analysis/1hGy2eLcmC8eKx7qr1tOqx,0.762,225373.0,0.661,,1hGy2eLcmC8eKx7qr1tOqx,0.0,1.0,0.256,-6.075,0.0,0.0687,130.009,4.0,https://api.spotify.com/v1/tracks/1hGy2eLcmC8eKx7qr1tOqx,audio_features,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,0.769
89,2010,Lil Wayne Featuring Drake,Right Above It,1kMuU3TNQvHbqvXCWBodmP,0.0435,https://api.spotify.com/v1/audio-analysis/1kMuU3TNQvHbqvXCWBodmP,0.376,271947.0,0.841,,1kMuU3TNQvHbqvXCWBodmP,0.0,3.0,0.578,-4.348,0.0,0.356,76.052,4.0,https://api.spotify.com/v1/tracks/1kMuU3TNQvHbqvXCWBodmP,audio_features,spotify:track:1kMuU3TNQvHbqvXCWBodmP,0.463
90,2010,Miranda Lambert,The House That Built Me,02eD9ymfJOJOhM97HYp5R9,0.575,https://api.spotify.com/v1/audio-analysis/02eD9ymfJOJOhM97HYp5R9,0.515,236627.0,0.3,,02eD9ymfJOJOhM97HYp5R9,8.46e-06,5.0,0.115,-8.005,1.0,0.0289,81.12,4.0,https://api.spotify.com/v1/tracks/02eD9ymfJOJOhM97HYp5R9,audio_features,spotify:track:02eD9ymfJOJOhM97HYp5R9,0.206
91,2010,The Band Perry,If I Die Young,4u26EevCNXMhlvE1xFBJwX,0.348,https://api.spotify.com/v1/audio-analysis/4u26EevCNXMhlvE1xFBJwX,0.606,222773.0,0.497,,4u26EevCNXMhlvE1xFBJwX,0.0,4.0,0.275,-6.611,1.0,0.0277,130.739,4.0,https://api.spotify.com/v1/tracks/4u26EevCNXMhlvE1xFBJwX,audio_features,spotify:track:4u26EevCNXMhlvE1xFBJwX,0.362
92,2010,Paramore,The Only Exception,7JIuqL4ZqkpfGKQhYlrirs,0.144,https://api.spotify.com/v1/audio-analysis/7JIuqL4ZqkpfGKQhYlrirs,0.452,267653.0,0.563,,7JIuqL4ZqkpfGKQhYlrirs,0.0,4.0,0.143,-6.607,1.0,0.0272,137.715,3.0,https://api.spotify.com/v1/tracks/7JIuqL4ZqkpfGKQhYlrirs,audio_features,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,0.209
93,2010,Lady Antebellum,American Honey,4xInIiKipU1mtUogJ3ZdYr,0.508,https://api.spotify.com/v1/audio-analysis/4xInIiKipU1mtUogJ3ZdYr,0.588,224867.0,0.684,,4xInIiKipU1mtUogJ3ZdYr,0.0,1.0,0.141,-5.154,1.0,0.0288,85.997,4.0,https://api.spotify.com/v1/tracks/4xInIiKipU1mtUogJ3ZdYr,audio_features,spotify:track:4xInIiKipU1mtUogJ3ZdYr,0.121
94,2010,Sara Bareilles,King Of Anything,3VA8T3rNy5V24AXxNK5u9E,0.461,https://api.spotify.com/v1/audio-analysis/3VA8T3rNy5V24AXxNK5u9E,0.676,207493.0,0.762,,3VA8T3rNy5V24AXxNK5u9E,0.0,1.0,0.0574,-4.172,1.0,0.0351,119.003,4.0,https://api.spotify.com/v1/tracks/3VA8T3rNy5V24AXxNK5u9E,audio_features,spotify:track:3VA8T3rNy5V24AXxNK5u9E,0.81
95,2010,Daughtry,Life After You,4gWTBq5Jftq5CEKYpLXD8R,0.0534,https://api.spotify.com/v1/audio-analysis/4gWTBq5Jftq5CEKYpLXD8R,0.434,206413.0,0.764,,4gWTBq5Jftq5CEKYpLXD8R,0.0,5.0,0.437,-3.45,1.0,0.0299,51.316,4.0,https://api.spotify.com/v1/tracks/4gWTBq5Jftq5CEKYpLXD8R,audio_features,spotify:track:4gWTBq5Jftq5CEKYpLXD8R,0.309
96,2010,Uncle Kracker,Smile,4ZC8hXXqu2hPcDLw9QTdtQ,0.203,https://api.spotify.com/v1/audio-analysis/4ZC8hXXqu2hPcDLw9QTdtQ,0.541,201627.0,0.812,,4ZC8hXXqu2hPcDLw9QTdtQ,0.0,4.0,0.42,-3.764,1.0,0.0336,141.056,4.0,https://api.spotify.com/v1/tracks/4ZC8hXXqu2hPcDLw9QTdtQ,audio_features,spotify:track:4ZC8hXXqu2hPcDLw9QTdtQ,0.607
97,2010,Cali Swag District,Teach Me How To Dougie,61LtVmmkGr8P9I2tSPvdpf,0.2,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf,0.846,237480.0,0.438,,61LtVmmkGr8P9I2tSPvdpf,9.43e-05,11.0,0.0939,-4.981,1.0,0.141,85.013,4.0,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,audio_features,spotify:track:61LtVmmkGr8P9I2tSPvdpf,0.512
98,2010,Alicia Keys,Try Sleeping With A Broken Heart,1yK9LISg5uBOOW5bT2Wm0i,0.158,https://api.spotify.com/v1/audio-analysis/1yK9LISg5uBOOW5bT2Wm0i,0.496,249013.0,0.82,,1yK9LISg5uBOOW5bT2Wm0i,0.246,5.0,0.13,-5.155,1.0,0.112,110.977,5.0,https://api.spotify.com/v1/tracks/1yK9LISg5uBOOW5bT2Wm0i,audio_features,spotify:track:1yK9LISg5uBOOW5bT2Wm0i,0.549
99,2010,Jerrod Niemann,Lover  Lover,5UzU0qw21okODBNUnxptVo,0.184,https://api.spotify.com/v1/audio-analysis/5UzU0qw21okODBNUnxptVo,0.879,193733.0,0.567,,5UzU0qw21okODBNUnxptVo,0.0,7.0,0.622,-6.509,1.0,0.0586,112.472,4.0,https://api.spotify.com/v1/tracks/5UzU0qw21okODBNUnxptVo,audio_features,spotify:track:5UzU0qw21okODBNUnxptVo,0.948
100,2011,Adele,Rolling In The Deep,1CkvWZme3pRgbzaxZnTl5X,0.131,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,0.729,228293.0,0.756,,1CkvWZme3pRgbzaxZnTl5X,0.0,8.0,0.0527,-5.119,1.0,0.0294,104.945,4.0,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,audio_features,spotify:track:1CkvWZme3pRgbzaxZnTl5X,0.522
101,2011,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,0.0189,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,0.75,262173.0,0.727,,0IkKz2J93C94Ei4BvDop7P,0.0,5.0,0.266,-4.21,0.0,0.142,129.993,4.0,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,audio_features,spotify:track:0IkKz2J93C94Ei4BvDop7P,0.359
102,2011,Katy Perry,Firework,4lCv7b86sLynZbXhfScfm2,0.139,https://api.spotify.com/v1/audio-analysis/4lCv7b86sLynZbXhfScfm2,0.638,227880.0,0.826,,4lCv7b86sLynZbXhfScfm2,0.0,8.0,0.0803,-4.968,1.0,0.0479,124.072,4.0,https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2,audio_features,spotify:track:4lCv7b86sLynZbXhfScfm2,0.649
103,2011,Katy Perry Featuring Kanye West,E.T.,36ux3YuUsGTWPT8fXclS45,0.0181,https://api.spotify.com/v1/audio-analysis/36ux3YuUsGTWPT8fXclS45,0.62,229573.0,0.869,,36ux3YuUsGTWPT8fXclS45,0.0,1.0,0.369,-5.252,1.0,0.175,151.684,4.0,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,audio_features,spotify:track:36ux3YuUsGTWPT8fXclS45,0.76
104,2011,Pitbull Featuring Ne-Yo  Afrojack & Nayer,Give Me Everything,4QNpBfC0zvjKqPJcyqBy9W,0.192,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,0.671,252307.0,0.939,,4QNpBfC0zvjKqPJcyqBy9W,0.0,8.0,0.298,-3.206,1.0,0.161,129.023,4.0,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,0.529
105,2011,Bruno Mars,Grenade,2tJulUYLDKOg9XrtVkMgcJ,0.146,https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ,0.706,223253.0,0.558,,2tJulUYLDKOg9XrtVkMgcJ,0.0,2.0,0.118,-7.237,0.0,0.0593,110.443,4.0,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,audio_features,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,0.227
106,2011,Nicki Minaj,Super Bass,0iYebKFUSfF72fUu2OW6ZT,0.269,https://api.spotify.com/v1/audio-analysis/0iYebKFUSfF72fUu2OW6ZT,0.72,200013.0,0.861,,0iYebKFUSfF72fUu2OW6ZT,5.11e-06,11.0,0.601,-4.339,1.0,0.209,126.991,4.0,https://api.spotify.com/v1/tracks/0iYebKFUSfF72fUu2OW6ZT,audio_features,spotify:track:0iYebKFUSfF72fUu2OW6ZT,0.669
107,2011,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,7LcfRTgAVTs5pQGEQgUEzN,0.0111,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,0.722,201160.0,0.758,,7LcfRTgAVTs5pQGEQgUEzN,0.0,11.0,0.308,-4.477,0.0,0.0471,128.047,4.0,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.62
108,2011,The Black Eyed Peas,Just Can't Get Enough,3JA9Jsuxr4xgHXEawAdCp4,0.187,https://api.spotify.com/v1/audio-analysis/3JA9Jsuxr4xgHXEawAdCp4,0.483,219427.0,0.648,,3JA9Jsuxr4xgHXEawAdCp4,0.0,0.0,0.0812,-8.651,0.0,0.327,93.939,4.0,https://api.spotify.com/v1/tracks/3JA9Jsuxr4xgHXEawAdCp4,audio_features,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,0.242
109,2011,Jennifer Lopez Featuring Pitbull,On The Floor,0Oe49j06Bjrxs8PltuVeaW,0.0848,https://api.spotify.com/v1/audio-analysis/0Oe49j06Bjrxs8PltuVeaW,0.758,230907.0,0.686,,0Oe49j06Bjrxs8PltuVeaW,0.00127,11.0,0.142,-6.346,1.0,0.0792,130.007,4.0,https://api.spotify.com/v1/tracks/0Oe49j06Bjrxs8PltuVeaW,audio_features,spotify:track:0Oe49j06Bjrxs8PltuVeaW,0.444
110,2011,Rihanna,S&M,2u02eLj96Atd6TBxkH9YvN,0.0156,https://api.spotify.com/v1/audio-analysis/2u02eLj96Atd6TBxkH9YvN,0.764,243533.0,0.673,,2u02eLj96Atd6TBxkH9YvN,6.56e-05,1.0,0.195,-4.946,1.0,0.0437,127.941,4.0,https://api.spotify.com/v1/tracks/2u02eLj96Atd6TBxkH9YvN,audio_features,spotify:track:2u02eLj96Atd6TBxkH9YvN,0.8
111,2011,Foster The People,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,0.145,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,0.733,239600.0,0.71,,7w87IxuO7BDcJ3YUqCyMTT,0.115,5.0,0.0956,-5.849,0.0,0.0292,127.975,4.0,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,audio_features,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.965
112,2011,Katy Perry,Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,0.00125,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,0.649,230747.0,0.815,,455AfCsOhhLPRc68sE01D8,4.31e-05,3.0,0.671,-3.796,0.0,0.0415,126.03,4.0,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,audio_features,spotify:track:455AfCsOhhLPRc68sE01D8,0.765
113,2011,Enrique Iglesias Featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You),3rDFqo8yv93PtTmdOYOPzX,0.0283,https://api.spotify.com/v1/audio-analysis/3rDFqo8yv93PtTmdOYOPzX,0.674,231653.0,0.87,,3rDFqo8yv93PtTmdOYOPzX,6.3e-06,5.0,0.145,-4.688,0.0,0.0452,125.943,4.0,https://api.spotify.com/v1/tracks/3rDFqo8yv93PtTmdOYOPzX,audio_features,spotify:track:3rDFqo8yv93PtTmdOYOPzX,0.26
114,2011,P!nk,Raise Your Glass,12lZTPlXwUtrQuhEty6098,0.00629,https://api.spotify.com/v1/audio-analysis/12lZTPlXwUtrQuhEty6098,0.7,203333.0,0.695,,12lZTPlXwUtrQuhEty6098,0.0,7.0,0.0319,-4.973,1.0,0.0897,122.028,4.0,https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098,audio_features,spotify:track:12lZTPlXwUtrQuhEty6098,0.633
115,2011,Lady Gaga,Born This Way,2rbDhOo9Fh61Bbu23T2qCk,0.299,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,0.553,210200.0,0.502,,2rbDhOo9Fh61Bbu23T2qCk,0.0,0.0,0.764,-5.972,1.0,0.0409,129.976,4.0,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,0.296
